lon,lat
-123.08549,38.76569
-123.08548,38.76482
-123.08533,38.76555
-123.08521,40.98456
-123.08505,38.77669
-123.08497,38.77676
-123.08496,38.76546
-123.08486,38.7655
-123.08478,38.77659
-123.08463,38.77684
-123.08461,38.77696
-123.0844,38.77713
-123.08432,38.77724
-123.08421,38.77733
-123.08411,38.77731
-123.0841,38.77748
-123.08339,38.7787
-123.0832,38.77864
-123.08318,38.78022
-123.08318,40.07631
-123.08314,38.78031
-123.08307,38.78044
-123.08298,38.78036
-123.08286,38.78042
-123.08266,38.78044
-123.08262,38.78036
-123.08254,38.77987
-123.08247,38.78002
-123.08233,38.77979
-123.07875,41.04757
-123.07748,41.58466
-123.0739,40.10527
-123.07101,41.47845
-123.07071,38.70754
-123.07058,38.70753
-123.07055,38.70796
-123.07053,38.70774
-123.07038,38.70759
-123.07031,38.70847
-123.07029,38.70807
-123.0699,38.7074
-123.06942,38.70703
-123.06768,40.03721
-123.06508,39.37618
-123.06387,42.43229
-123.06373,40.74631
-123.06348,38.71753
-123.0633,38.71756
-123.06316,38.71715
-123.06315,38.71688
-123.06305,38.71823
-123.063,38.71692
-123.06263,38.71819
-123.06263,38.71837
-123.06262,38.71631
-123.0625,38.71829
-123.06247,38.71846
-123.06237,38.71601
-123.0623,38.71838
-123.06226,38.71854
-123.06218,38.71583
-123.06217,38.71698
-123.06215,38.7168
-123.06206,38.71591
-123.06202,38.71667
-123.06202,38.71695
-123.06202,38.71761
-123.062,38.71853
-123.06194,38.71729
-123.06191,38.71658
-123.06189,38.7155
-123.06188,38.7158
-123.06185,38.71668
-123.06175,38.7164
-123.06172,38.71553
-123.06163,38.71647
-123.06143,38.71628
-123.0614,38.71588
-123.06122,38.71594
-123.06113,38.71709
-123.06112,38.71742
-123.0611,38.71487
-123.06107,38.71693
-123.06105,38.71469
-123.06105,38.71764
-123.061,38.71783
-123.06098,38.71682
-123.06097,38.71797
-123.06094,38.71706
-123.0609,38.71622
-123.06089,38.71597
-123.06088,38.71634
-123.06087,38.7158
-123.06085,38.71783
-123.06084,38.71462
-123.06081,38.71683
-123.06079,38.71804
-123.06074,38.7166
-123.06071,38.71675
-123.06069,38.7053
-123.06068,38.71506
-123.06058,38.71465
-123.06052,38.71517
-123.06052,38.71789
-123.06038,38.71795
-123.06036,38.71466
-123.06035,38.71771
-123.06031,38.71755
-123.06027,38.71732
-123.06025,38.71784
-123.0602,38.71766
-123.06018,38.71726
-123.06016,38.70534
-123.06016,38.71469
-123.06014,38.71747
-123.06002,38.71472
-123.05996,38.71723
-123.05987,38.71475
-123.05985,38.71749
-123.05982,40.40059
-123.05981,38.71734
-123.05976,38.71487
-123.05966,38.7175
-123.05955,38.70461
-123.05948,38.71765
-123.05942,38.73395
-123.05941,38.73404
-123.05931,38.7051
-123.05922,38.71773
-123.05918,38.73443
-123.05918,38.73453
-123.05912,38.70502
-123.05907,38.71756
-123.05903,38.73409
-123.05893,38.7047
-123.05893,38.7174
-123.05883,38.73451
-123.05882,38.73419
-123.0588,38.71728
-123.05871,38.70479
-123.05871,38.73452
-123.05866,38.71717
-123.05865,38.70495
-123.0586,38.73444
-123.0585,38.71721
-123.05835,38.71681
-123.05835,38.71699
-123.05834,38.70473
-123.05794,38.71589
-123.05782,38.71552
-123.05781,38.71573
-123.0578,40.11404
-123.05779,38.70455
-123.05773,38.71603
-123.05766,38.7044
-123.05748,40.19602
-123.05735,38.70424
-123.05721,38.70403
-123.05682,38.34199
-123.05632,38.70234
-123.05592,38.70177
-123.05586,38.702
-123.0555,38.70185
-123.0553,39.0838
-123.0552,38.70193
-123.05508,40.02937
-123.05505,38.71115
-123.05304,41.78764
-123.05259,41.78737
-123.04852,41.56239
-123.04402,40.26395
-123.04154,39.04483
-123.04088,39.04027
-123.03932,39.0384
-123.03868,39.13602
-123.03832,38.69807
-123.03819,38.69865
-123.03818,38.69821
-123.03798,38.6981
-123.03776,38.69855
-123.03753,38.69858
-123.03692,41.45553
-123.03513,39.06285
-123.03467,39.04379
-123.03377,38.69872
-123.03354,38.69881
-123.03348,38.69849
-123.03338,38.69867
-123.03303,38.69842
-123.03253,38.69832
-123.0325,38.69818
-123.03193,39.05062
-123.02813,38.70128
-123.02793,38.70103
-123.02644,42.81644
-123.02628,42.81743
-123.02388,38.68931
-123.02335,40.97644
-123.02288,38.84564
-123.02273,43.20115
-123.0225,41.94731
-123.02158,40.96936
-123.01882,38.68681
-123.01868,38.68717
-123.01867,38.68612
-123.01862,38.68642
-123.0186,38.68699
-123.01858,38.68625
-123.01856,38.6859
-123.01824,39.05095
-123.01757,40.98348
-123.01327,39.84643
-123.01091,40.04399
-123.00903,38.49632
-123.00616,39.02827
-122.99608,41.00666
-122.99187,39.87849
-122.99115,39.69909
-122.99093,38.94725
-122.98992,42.79841
-122.9873,40.15581
-122.98655,39.89443
-122.97645,41.02294
-122.97512,41.0268
-122.97396,41.02705
-122.97375,41.3143
-122.97309,41.02858
-122.97299,41.02794
-122.97292,41.02926
-122.97277,41.0291
-122.97258,41.02729
-122.97253,41.02947
-122.97232,41.05029
-122.97189,41.04997
-122.97177,41.02979
-122.97152,41.04992
-122.97002,39.44252
-122.96903,39.43598
-122.96598,38.24541
-122.96109,38.77698
-122.95864,39.4203
-122.95834,40.98139
-122.95806,39.44266
-122.95772,40.93166
-122.95537,38.50641
-122.95533,39.44359
-122.95455,38.23211
-122.95208,40.93981
-122.9514,39.25272
-122.94914,40.01729
-122.94865,40.73577
-122.93562,40.05046
-122.93528,40.18629
-122.93478,41.06764
-122.9347,39.86143
-122.93414,43.23989
-122.93007,39.30039
-122.92708,40.47023
-122.91909,40.98016
-122.91747,40.87284
-122.91552,38.16301
-122.91034,41.00342
-122.90854,41.01767
-122.90337,41.21927
-122.90236,41.202
-122.90075,41.20293
-122.89852,40.96545
-122.89752,40.94007
-122.89339,40.94486
-122.89272,41.20913
-122.88916,39.01969
-122.88792,42.96431
-122.88788,40.99119
-122.88779,40.93812
-122.88682,42.65091
-122.88379,42.19216
-122.88344,40.94034
-122.87942,42.35907
-122.87634,40.12272
-122.87553,40.04884
-122.87303,43.23246
-122.86932,39.82667
-122.86829,39.832
-122.86748,42.80356
-122.86735,39.39211
-122.86451,39.85292
-122.86297,40.93613
-122.86156,43.22745
-122.8607,40.04286
-122.85742,40.05246
-122.85632,42.04998
-122.84922,39.32221
-122.84906,40.0417
-122.84634,42.30834
-122.83732,39.32237
-122.83663,39.65427
