lon,lat
-123.00503,48.62275
-123.00298,48.62597
-123.00168,48.53564
-123.00143,48.62002
-123.00047,48.52695
-122.99983,48.52702
-122.995,38.50085
-122.99248,48.60047
-122.98701,46.97774
-122.98457,47.60897
-122.98093,46.99939
-122.9802,46.99468
-122.97877,46.72367
-122.97534,47.37782
-122.97498,46.98296
-122.9734,37.99397
-122.96903,45.28566
-122.96881,39.43797
-122.96663,43.98088
-122.95852,39.42097
-122.95819,48.68812
-122.95771,48.62936
-122.95646,44.02443
-122.95536,44.02455
-122.95477,47.32863
-122.95448,47.25694
-122.95216,46.13743
-122.95105,45.4901
-122.95081,47.48289
-122.94985,45.45006
-122.94406,48.69967
-122.94305,46.09377
-122.9415,39.43609
-122.93874,47.19741
-122.9371,47.64129
-122.93702,48.59876
-122.9342,48.56447
-122.93377,46.09069
-122.92979,47.24696
-122.92262,47.3569
-122.92157,38.19988
-122.92036,47.6602
-122.92025,48.12848
-122.91578,46.909
-122.91533,47.06519
-122.91307,39.04391
-122.91307,39.04529
-122.91305,39.04399
-122.91299,47.66418
-122.91281,39.04227
-122.91166,46.27809
-122.9116,46.27817
-122.90885,48.71097
-122.90849,48.7123
-122.90835,48.69435
-122.90679,44.06991
-122.9067,47.0459
-122.90629,48.71411
-122.90503,48.75282
-122.90397,47.0494
-122.9002,38.49944
-122.89895,47.05765
-122.89887,46.09006
-122.89847,47.05593
-122.89594,42.43982
-122.89513,46.11131
-122.89486,46.45786
-122.89198,46.45655
-122.89152,44.51928
-122.89129,46.45684
-122.89083,48.55798
-122.88873,44.53762
-122.88858,46.41555
-122.88835,39.02235
-122.88764,47.2839
-122.88448,49.29187
-122.87839,46.98763
-122.87689,47.89774
-122.87439,46.05665
-122.87415,46.03884
-122.87216,48.64609
-122.87214,47.0092
-122.87082,49.05638
-122.87071,48.64664
-122.87049,47.74509
-122.86917,45.70613
-122.86914,45.6978
-122.86848,45.70471
-122.86735,47.27121
-122.86708,47.80159
-122.86467,46.03889
-122.86376,48.44182
-122.86223,38.10762
-122.86083,47.29574
